"SrNo","StateID","StationID","VC","date_from","date_to"
"1646","18","361","0.000","2020-12-01","2020-12-31"
"1647","18","374","2.723","2020-12-01","2020-12-31"
"1648","18","376","0.000","2020-12-01","2020-12-31"
"1649","18","379","0.000","2020-12-01","2020-12-31"
"1650","18","384","0.000","2020-12-01","2020-12-31"
"1651","18","404","2.867","2020-12-01","2020-12-31"
"1652","18","405","2.892","2020-12-01","2020-12-31"
"1653","18","406","2.867","2020-12-01","2020-12-31"
"1654","18","407","2.701","2020-12-01","2020-12-31"
"1655","18","413","0.000","2020-12-01","2020-12-31"
"1656","18","414","0.000","2020-12-01","2020-12-31"
"1657","18","426","1.907","2020-12-01","2020-12-31"
"1658","18","427","1.842","2020-12-01","2020-12-31"
"1659","18","428","1.831","2020-12-01","2020-12-31"
"1660","18","429","1.808","2020-12-01","2020-12-31"
"1661","18","430","1.864","2020-12-01","2020-12-31"
"1662","18","436","0.000","2020-12-01","2020-12-31"
"1663","18","463","4.380","2020-12-01","2020-12-31"
"1664","18","464","1.706","2020-12-01","2020-12-31"
"1665","18","465","3.879","2020-12-01","2020-12-31"
"1666","18","466","3.849","2020-12-01","2020-12-31"
"1667","18","467","2.693","2020-12-01","2020-12-31"
"1668","18","468","2.962","2020-12-01","2020-12-31"
"1669","18","469","2.162","2020-12-01","2020-12-31"
"1670","18","470","2.676","2020-12-01","2020-12-31"
"1671","18","471","2.698","2020-12-01","2020-12-31"
"1672","18","472","4.380","2020-12-01","2020-12-31"
"1673","18","473","2.107","2020-12-01","2020-12-31"
"1674","18","474","2.458","2020-12-01","2020-12-31"
"1675","18","475","2.887","2020-12-01","2020-12-31"
"1676","18","476","2.847","2020-12-01","2020-12-31"
"1677","18","477","3.103","2020-12-01","2020-12-31"
"1678","18","478","2.522","2020-12-01","2020-12-31"
"1679","19","84","2.760","2021-06-16",NULL
"1680","19","98","3.011","2021-06-16",NULL
"1681","19","99","1.591","2021-06-16",NULL
"1682","19","101","1.678","2021-06-16",NULL
"1683","19","102","7.610","2021-06-16",NULL
"1684","19","150","1.596","2021-06-16",NULL
"1685","19","152","1.655","2021-06-16",NULL
"1686","19","153","7.755","2021-06-16",NULL
"1687","19","154","16.678","2021-06-16",NULL
"1688","19","159","3.051","2021-06-16",NULL
"1689","19","162","2.300","2021-06-16",NULL
"1690","19","189","1.593","2021-06-16",NULL
"1691","19","190","1.550","2021-06-16",NULL
"1692","19","198","2.217","2021-06-16",NULL
"1693","19","223","2.835","2021-06-16",NULL
"1694","19","224","3.110","2021-06-16",NULL
"1695","19","236","3.551","2021-06-16",NULL
"1696","19","280","2.938","2021-06-16",NULL
"1697","19","345","1.601","2021-06-16",NULL
"1698","19","346","1.657","2021-06-16",NULL
"1699","19","350","3.121","2021-06-16",NULL
"1700","19","426","1.690","2021-06-16",NULL
"1701","19","427","1.607","2021-06-16",NULL
"1702","19","428","1.585","2021-06-16",NULL
"1703","19","429","1.565","2021-06-16",NULL
"1704","19","430","1.628","2021-06-16",NULL
"1705","19","438","2.143","2021-06-16",NULL
"1706","19","439","2.778","2021-06-16",NULL
"1707","19","440","2.718","2021-06-16",NULL
"1708","19","441","2.718","2021-06-16",NULL
"1709","19","442","3.094","2021-06-16",NULL
"1710","19","443","2.892","2021-06-16",NULL
"1711","19","60","1.818","2021-06-16",NULL
"1712","19","445","2.729","2021-06-16",NULL
"1713","19","446","2.391","2021-06-16",NULL
"1714","19","447","3.768","2021-06-16",NULL
"1715","19","448","2.576","2021-06-16",NULL
"1716","19","449","1.309","2021-06-16",NULL
"1717","19","450","2.060","2021-06-16",NULL
"1718","19","451","2.872","2021-06-16",NULL
"1719","19","452","2.472","2021-06-16",NULL
"1720","19","453","3.280","2021-06-16",NULL
"1721","19","454","2.435","2021-06-16",NULL
"1722","19","455","3.262","2021-06-16",NULL
"1723","19","456","3.091","2021-06-16",NULL
"1724","19","457","2.790","2021-06-16",NULL
"1725","19","458","2.050","2021-06-16",NULL
"1726","19","459","3.038","2021-06-16",NULL
"1727","19","460","3.853","2021-06-16",NULL
"1728","19","461","1.718","2021-06-16",NULL
"1729","19","462","3.794","2021-06-16",NULL
"1730","19","84","2.899","2021-05-01","2021-06-15"
"1731","19","98","2.907","2021-05-01","2021-06-15"
"1732","19","99","1.569","2021-05-01","2021-06-15"
"1733","19","101","1.645","2021-05-01","2021-06-15"
"1734","19","102","6.152","2021-05-01","2021-06-15"
"1735","19","150","1.563","2021-05-01","2021-06-15"
"1736","19","152","1.652","2021-05-01","2021-06-15"
"1737","19","153","6.190","2021-05-01","2021-06-15"
"1738","19","154","16.645","2021-05-01","2021-06-15"
"1739","19","159","2.857","2021-05-01","2021-06-15"
"1740","19","162","2.095","2021-05-01","2021-06-15"
"1741","19","189","1.456","2021-05-01","2021-06-15"
"1742","19","190","1.418","2021-05-01","2021-06-15"
"1743","19","198","2.232","2021-05-01","2021-06-15"
"1744","19","223","2.770","2021-05-01","2021-06-15"
"1745","19","224","3.021","2021-05-01","2021-06-15"
"1746","19","236","3.424","2021-05-01","2021-06-15"
"1747","19","280","2.903","2021-05-01","2021-06-15"
"1748","19","345","1.544","2021-05-01","2021-06-15"
"1749","19","346","1.590","2021-05-01","2021-06-15"
"1750","19","350","3.604","2021-05-01","2021-06-15"
"1751","19","426","1.686","2021-05-01","2021-06-15"
"1752","19","427","1.605","2021-05-01","2021-06-15"
"1753","19","428","1.582","2021-05-01","2021-06-15"
"1754","19","429","1.562","2021-05-01","2021-06-15"
"1755","19","430","1.622","2021-05-01","2021-06-15"
"1756","19","438","1.998","2021-05-01","2021-06-15"
"1757","19","439","3.176","2021-05-01","2021-06-15"
"1758","19","440","3.116","2021-05-01","2021-06-15"
"1759","19","441","3.116","2021-05-01","2021-06-15"
"1760","19","442","3.129","2021-05-01","2021-06-15"
"1761","19","443","2.888","2021-05-01","2021-06-15"
"1762","19","60","1.718","2021-05-01","2021-06-15"
"1763","19","445","2.797","2021-05-01","2021-06-15"
"1764","19","446","2.462","2021-05-01","2021-06-15"
"1765","19","447","3.613","2021-05-01","2021-06-15"
"1766","19","448","2.520","2021-05-01","2021-06-15"
"1767","19","449","1.303","2021-05-01","2021-06-15"
"1768","19","450","1.949","2021-05-01","2021-06-15"
"1769","19","451","2.831","2021-05-01","2021-06-15"
"1770","19","452","2.437","2021-05-01","2021-06-15"
"1771","19","453","3.558","2021-05-01","2021-06-15"
"1772","19","454","2.573","2021-05-01","2021-06-15"
"1773","19","455","3.233","2021-05-01","2021-06-15"
"1774","19","456","3.144","2021-05-01","2021-06-15"
"1775","19","457","2.789","2021-05-01","2021-06-15"
"1776","19","458","2.050","2021-05-01","2021-06-15"
"1777","19","459","3.040","2021-05-01","2021-06-15"
"1778","19","460","3.972","2021-05-01","2021-06-15"
"1779","19","461","1.691","2021-05-01","2021-06-15"
"1780","19","462","3.917","2021-05-01","2021-06-15"
"1781","19","84","2.899","2021-04-01","2021-04-30"
"1782","19","98","2.727","2021-04-01","2021-04-30"
"1783","19","99","1.643","2021-04-01","2021-04-30"
"1784","19","101","0.000","2021-04-01","2021-04-30"
"1785","19","102","0.000","2021-04-01","2021-04-30"
"1786","19","150","1.577","2021-04-01","2021-04-30"
"1787","19","152","0.000","2021-04-01","2021-04-30"
"1788","19","153","0.000","2021-04-01","2021-04-30"
"1789","19","154","0.000","2021-04-01","2021-04-30"
"1790","19","159","2.820","2021-04-01","2021-04-30"
"1791","19","162","2.087","2021-04-01","2021-04-30"
"1792","19","189","1.476","2021-04-01","2021-04-30"
"1793","19","190","1.440","2021-04-01","2021-04-30"
"1794","19","198","2.219","2021-04-01","2021-04-30"
"1795","19","223","2.693","2021-04-01","2021-04-30"
"1796","19","224","2.941","2021-04-01","2021-04-30"
"1797","19","236","3.580","2021-04-01","2021-04-30"
"1798","19","280","2.604","2021-04-01","2021-04-30"
"1799","19","345","1.512","2021-04-01","2021-04-30"
"1800","19","346","1.556","2021-04-01","2021-04-30"
"1801","19","350","3.402","2021-04-01","2021-04-30"
"1802","19","426","1.738","2021-04-01","2021-04-30"
"1803","19","427","1.655","2021-04-01","2021-04-30"
"1804","19","428","1.636","2021-04-01","2021-04-30"
"1805","19","429","1.611","2021-04-01","2021-04-30"
"1806","19","430","1.671","2021-04-01","2021-04-30"
"1807","19","438","2.169","2021-04-01","2021-04-30"
"1808","19","439","2.859","2021-04-01","2021-04-30"
"1809","19","440","2.799","2021-04-01","2021-04-30"
"1810","19","441","2.799","2021-04-01","2021-04-30"
"1811","19","442","3.016","2021-04-01","2021-04-30"
"1812","19","443","2.759","2021-04-01","2021-04-30"
"1813","19","60","1.774","2021-04-01","2021-04-30"
"1814","19","445","2.740","2021-04-01","2021-04-30"
"1815","19","446","2.414","2021-04-01","2021-04-30"
"1816","19","447","3.718","2021-04-01","2021-04-30"
"1817","19","448","2.563","2021-04-01","2021-04-30"
"1818","19","449","1.307","2021-04-01","2021-04-30"
"1819","19","450","2.014","2021-04-01","2021-04-30"
"1820","19","451","2.755","2021-04-01","2021-04-30"
"1821","19","452","2.371","2021-04-01","2021-04-30"
"1822","19","453","3.480","2021-04-01","2021-04-30"
"1823","19","454","2.525","2021-04-01","2021-04-30"
"1824","19","455","3.014","2021-04-01","2021-04-30"
"1825","19","456","2.990","2021-04-01","2021-04-30"
"1826","19","457","2.787","2021-04-01","2021-04-30"
"1827","19","458","2.050","2021-04-01","2021-04-30"
"1828","19","459","3.060","2021-04-01","2021-04-30"
"1829","19","460","3.847","2021-04-01","2021-04-30"
"1830","19","461","1.691","2021-04-01","2021-04-30"
"1831","19","462","3.796","2021-04-01","2021-04-30"
"1832","19","84","2.899","2021-03-01","2021-03-31"
"1833","19","98","2.650","2021-03-01","2021-03-31"
"1834","19","99","1.661","2021-03-01","2021-03-31"
"1835","19","101","0.000","2021-03-01","2021-03-31"
"1836","19","102","0.000","2021-03-01","2021-03-31"
"1837","19","150","1.580","2021-03-01","2021-03-31"
"1838","19","152","0.000","2021-03-01","2021-03-31"
"1839","19","153","0.000","2021-03-01","2021-03-31"
"1840","19","154","0.000","2021-03-01","2021-03-31"
"1841","19","159","2.828","2021-03-01","2021-03-31"
"1842","19","162","2.182","2021-03-01","2021-03-31"
"1843","19","189","1.521","2021-03-01","2021-03-31"
"1844","19","190","1.485","2021-03-01","2021-03-31"
"1845","19","198","2.215","2021-03-01","2021-03-31"
"1846","19","223","2.711","2021-03-01","2021-03-31"
"1847","19","224","3.057","2021-03-01","2021-03-31"
"1848","19","236","3.435","2021-03-01","2021-03-31"
"1849","19","280","2.433","2021-03-01","2021-03-31"
"1850","19","345","1.544","2021-03-01","2021-03-31"
"1851","19","346","1.589","2021-03-01","2021-03-31"
"1852","19","350","3.134","2021-03-01","2021-03-31"
"1853","19","426","1.794","2021-03-01","2021-03-31"
"1854","19","427","1.708","2021-03-01","2021-03-31"
"1855","19","428","1.690","2021-03-01","2021-03-31"
"1856","19","429","1.666","2021-03-01","2021-03-31"
"1857","19","430","1.726","2021-03-01","2021-03-31"
"1858","19","438","2.234","2021-03-01","2021-03-31"
"1859","19","439","2.810","2021-03-01","2021-03-31"
"1860","19","440","2.750","2021-03-01","2021-03-31"
"1861","19","441","2.750","2021-03-01","2021-03-31"
"1862","19","442","3.016","2021-03-01","2021-03-31"
"1863","19","443","2.462","2021-03-01","2021-03-31"
"1864","19","60","1.822","2021-03-01","2021-03-31"
"1865","19","445","2.525","2021-03-01","2021-03-31"
"1866","19","446","2.319","2021-03-01","2021-03-31"
"1867","19","447","3.633","2021-03-01","2021-03-31"
"1868","19","448","2.545","2021-03-01","2021-03-31"
"1869","19","449","1.318","2021-03-01","2021-03-31"
"1870","19","450","2.067","2021-03-01","2021-03-31"
"1871","19","451","2.670","2021-03-01","2021-03-31"
"1872","19","452","2.344","2021-03-01","2021-03-31"
"1873","19","453","3.450","2021-03-01","2021-03-31"
"1874","19","454","2.503","2021-03-01","2021-03-31"
"1875","19","455","2.897","2021-03-01","2021-03-31"
"1876","19","456","2.948","2021-03-01","2021-03-31"
"1877","19","457","2.787","2021-03-01","2021-03-31"
"1878","19","458","2.030","2021-03-01","2021-03-31"
"1879","19","459","3.060","2021-03-01","2021-03-31"
"1880","19","460","3.749","2021-03-01","2021-03-31"
"1881","19","461","1.696","2021-03-01","2021-03-31"
"1882","19","462","3.694","2021-03-01","2021-03-31"
"1883","19","84","2.899","2021-02-01","2021-02-28"
"1884","19","98","2.509","2021-02-01","2021-02-28"
"1885","19","99","1.663","2021-02-01","2021-02-28"
"1886","19","101","0.000","2021-02-01","2021-02-28"
"1887","19","102","0.000","2021-02-01","2021-02-28"
"1888","19","150","1.582","2021-02-01","2021-02-28"
"1889","19","152","0.000","2021-02-01","2021-02-28"
"1890","19","153","0.000","2021-02-01","2021-02-28"
"1891","19","154","0.000","2021-02-01","2021-02-28"
"1892","19","159","2.733","2021-02-01","2021-02-28"
"1893","19","162","2.188","2021-02-01","2021-02-28"
"1894","19","189","1.586","2021-02-01","2021-02-28"
"1895","19","190","1.551","2021-02-01","2021-02-28"
"1896","19","198","2.135","2021-02-01","2021-02-28"
"1897","19","223","2.724","2021-02-01","2021-02-28"
"1898","19","224","3.071","2021-02-01","2021-02-28"
"1899","19","236","3.423","2021-02-01","2021-02-28"
"1900","19","280","2.500","2021-02-01","2021-02-28"
"1901","19","345","1.632","2021-02-01","2021-02-28"
"1902","19","346","1.680","2021-02-01","2021-02-28"
"1903","19","350","3.059","2021-02-01","2021-02-28"
"1904","19","426","2.042","2021-02-01","2021-02-28"
"1905","19","427","1.946","2021-02-01","2021-02-28"
"1906","19","428","1.927","2021-02-01","2021-02-28"
"1907","19","429","1.899","2021-02-01","2021-02-28"
"1908","19","430","1.931","2021-02-01","2021-02-28"
"1909","19","438","2.175","2021-02-01","2021-02-28"
"1910","19","439","2.822","2021-02-01","2021-02-28"
"1911","19","440","2.762","2021-02-01","2021-02-28"
"1912","19","441","2.762","2021-02-01","2021-02-28"
"1913","19","442","3.016","2021-02-01","2021-02-28"
"1914","19","443","2.441","2021-02-01","2021-02-28"
"1915","19","60","1.855","2021-02-01","2021-02-28"
"1916","19","445","2.455","2021-02-01","2021-02-28"
"1917","19","446","2.294","2021-02-01","2021-02-28"
"1918","19","447","3.237","2021-02-01","2021-02-28"
"1919","19","448","2.543","2021-02-01","2021-02-28"
"1920","19","449","1.329","2021-02-01","2021-02-28"
"1921","19","450","2.123","2021-02-01","2021-02-28"
"1922","19","451","2.558","2021-02-01","2021-02-28"
"1923","19","452","2.185","2021-02-01","2021-02-28"
"1924","19","453","3.418","2021-02-01","2021-02-28"
"1925","19","454","2.294","2021-02-01","2021-02-28"
"1926","19","455","3.131","2021-02-01","2021-02-28"
"1927","19","456","3.110","2021-02-01","2021-02-28"
"1928","19","457","2.793","2021-02-01","2021-02-28"
"1929","19","458","2.030","2021-02-01","2021-02-28"
"1930","19","459","2.609","2021-02-01","2021-02-28"
"1931","19","460","3.347","2021-02-01","2021-02-28"
"1932","19","461","1.704","2021-02-01","2021-02-28"
"1933","19","462","3.305","2021-02-01","2021-02-28"
"1934","19","84","2.899","2021-01-01","2021-01-31"
"1935","19","98","2.708","2021-01-01","2021-01-31"
"1936","19","99","1.662","2021-01-01","2021-01-31"
"1937","19","101","0.000","2021-01-01","2021-01-31"
"1938","19","102","0.000","2021-01-01","2021-01-31"
"1939","19","150","1.583","2021-01-01","2021-01-31"
"1940","19","152","0.000","2021-01-01","2021-01-31"
"1941","19","153","0.000","2021-01-01","2021-01-31"
"1942","19","154","0.000","2021-01-01","2021-01-31"
"1943","19","159","2.843","2021-01-01","2021-01-31"
"1944","19","162","2.303","2021-01-01","2021-01-31"
"1945","19","189","1.597","2021-01-01","2021-01-31"
"1946","19","190","1.561","2021-01-01","2021-01-31"
"1947","19","198","2.323","2021-01-01","2021-01-31"
"1948","19","223","2.812","2021-01-01","2021-01-31"
"1949","19","224","3.032","2021-01-01","2021-01-31"
"1950","19","236","3.627","2021-01-01","2021-01-31"
"1951","19","280","2.489","2021-01-01","2021-01-31"
"1952","19","345","1.503","2021-01-01","2021-01-31"
"1953","19","346","1.545","2021-01-01","2021-01-31"
"1954","19","350","3.024","2021-01-01","2021-01-31"
"1955","19","426","1.852","2021-01-01","2021-01-31"
"1956","19","427","1.765","2021-01-01","2021-01-31"
"1957","19","428","1.745","2021-01-01","2021-01-31"
"1958","19","429","1.723","2021-01-01","2021-01-31"
"1959","19","430","1.790","2021-01-01","2021-01-31"
"1960","19","438","1.928","2021-01-01","2021-01-31"
"1961","19","439","3.811","2021-01-01","2021-01-31"
"1962","19","440","3.012","2021-01-01","2021-01-31"
"1963","19","441","3.751","2021-01-01","2021-01-31"
"1964","19","442","3.385","2021-01-01","2021-01-31"
"1965","19","443","2.468","2021-01-01","2021-01-31"
"1966","19","60","1.914","2021-01-01","2021-01-31"
"1967","19","445","2.519","2021-01-01","2021-01-31"
"1968","19","446","2.351","2021-01-01","2021-01-31"
"1969","19","447","3.086","2021-01-01","2021-01-31"
"1970","19","448","2.561","2021-01-01","2021-01-31"
"1971","19","449","1.316","2021-01-01","2021-01-31"
"1972","19","450","2.155","2021-01-01","2021-01-31"
"1973","19","451","2.495","2021-01-01","2021-01-31"
"1974","19","452","2.217","2021-01-01","2021-01-31"
"1975","19","453","3.213","2021-01-01","2021-01-31"
"1976","19","454","2.353","2021-01-01","2021-01-31"
"1977","19","455","3.067","2021-01-01","2021-01-31"
"1978","19","456","2.971","2021-01-01","2021-01-31"
"1979","19","457","2.792","2021-01-01","2021-01-31"
"1980","19","458","2.030","2021-01-01","2021-01-31"
"1981","19","459","3.060","2021-01-01","2021-01-31"
"1982","19","460","3.140","2021-01-01","2021-01-31"
"1983","19","461","1.713","2021-01-01","2021-01-31"
"1984","19","462","3.101","2021-01-01","2021-01-31"
"1985","19","84","2.899","2020-12-01","2020-12-31"
"1986","19","98","2.708","2020-12-01","2020-12-31"
"1987","19","99","1.662","2020-12-01","2020-12-31"
"1988","19","101","0.000","2020-12-01","2020-12-31"
"1989","19","102","0.000","2020-12-01","2020-12-31"
"1990","19","150","1.583","2020-12-01","2020-12-31"
"1991","19","152","0.000","2020-12-01","2020-12-31"
"1992","19","153","0.000","2020-12-01","2020-12-31"
"1993","19","154","0.000","2020-12-01","2020-12-31"
"1994","19","159","2.843","2020-12-01","2020-12-31"
"1995","19","162","2.303","2020-12-01","2020-12-31"
"1996","19","189","1.597","2020-12-01","2020-12-31"
"1997","19","190","1.561","2020-12-01","2020-12-31"
"1998","19","198","2.323","2020-12-01","2020-12-31"
"1999","19","223","2.812","2020-12-01","2020-12-31"
"2000","19","224","3.032","2020-12-01","2020-12-31"
"2001","19","236","3.627","2020-12-01","2020-12-31"
"2002","19","280","2.489","2020-12-01","2020-12-31"
"2003","19","345","1.503","2020-12-01","2020-12-31"
"2004","19","346","1.545","2020-12-01","2020-12-31"
"2005","19","350","3.024","2020-12-01","2020-12-31"
"2006","19","426","1.852","2020-12-01","2020-12-31"
"2007","19","427","1.765","2020-12-01","2020-12-31"
"2008","19","428","1.745","2020-12-01","2020-12-31"
"2009","19","429","1.723","2020-12-01","2020-12-31"
"2010","19","430","1.790","2020-12-01","2020-12-31"
"2011","19","438","1.928","2020-12-01","2020-12-31"
"2012","19","439","3.811","2020-12-01","2020-12-31"
"2013","19","440","3.012","2020-12-01","2020-12-31"
"2014","19","441","3.751","2020-12-01","2020-12-31"
"2015","19","442","3.385","2020-12-01","2020-12-31"
"2016","19","443","2.468","2020-12-01","2020-12-31"
"2017","19","60","1.914","2020-12-01","2020-12-31"
"2018","19","445","2.519","2020-12-01","2020-12-31"
"2019","19","446","2.351","2020-12-01","2020-12-31"
"2020","19","447","3.086","2020-12-01","2020-12-31"
"2021","19","448","2.561","2020-12-01","2020-12-31"
"2022","19","449","1.316","2020-12-01","2020-12-31"
"2023","19","450","2.155","2020-12-01","2020-12-31"
"2024","19","451","2.495","2020-12-01","2020-12-31"
"2025","19","452","2.217","2020-12-01","2020-12-31"
"2026","19","453","3.213","2020-12-01","2020-12-31"
"2027","19","454","2.353","2020-12-01","2020-12-31"
"2028","19","455","3.067","2020-12-01","2020-12-31"
"2029","19","456","2.971","2020-12-01","2020-12-31"
"2030","19","457","2.792","2020-12-01","2020-12-31"
"2031","19","458","2.030","2020-12-01","2020-12-31"
"2032","19","459","3.060","2020-12-01","2020-12-31"
"2033","19","460","3.140","2020-12-01","2020-12-31"
"2034","19","461","1.713","2020-12-01","2020-12-31"
"2035","19","462","3.101","2020-12-01","2020-12-31"
"2036","20","3","2.110","2021-06-01",NULL
"2037","20","4","2.450","2021-06-01",NULL
"2038","20","43","3.049","2021-06-01",NULL
"2039","20","88","2.750","2021-06-01",NULL
"2040","20","157","0.840","2021-06-01",NULL
"2041","20","172","0.560","2021-06-01",NULL
"2042","20","173","0.770","2021-06-01",NULL
"2043","20","200","1.960","2021-06-01",NULL
"2044","20","278","1.800","2021-06-01",NULL
"2045","20","282","2.530","2021-06-01",NULL
"2046","20","301","1.010","2021-06-01",NULL
"2047","20","3","2.110","2021-05-01","2021-05-31"
"2048","20","4","2.450","2021-05-01","2021-05-31"
"2049","20","43","3.049","2021-05-01","2021-05-31"
"2050","20","88","2.750","2021-05-01","2021-05-31"
"2051","20","157","0.840","2021-05-01","2021-05-31"
"2052","20","172","0.560","2021-05-01","2021-05-31"
"2053","20","173","0.770","2021-05-01","2021-05-31"
"2054","20","200","1.960","2021-05-01","2021-05-31"
"2055","20","278","1.800","2021-05-01","2021-05-31"
"2056","20","282","2.530","2021-05-01","2021-05-31"
"2057","20","301","1.010","2021-05-01","2021-05-31"
"2058","24","30","0.324","2021-06-06",NULL
"2059","24","59","0.632","2021-06-06",NULL
"2060","24","66","0.370","2021-06-06",NULL
"2061","24","77","1.110","2021-06-06",NULL
"2062","24","96","2.866","2021-06-06",NULL
"2063","24","97","2.813","2021-06-06",NULL
"2064","24","110","1.708","2021-06-06",NULL
"2065","24","125","1.539","2021-06-06",NULL
"2066","24","129","0.461","2021-06-06",NULL
"2067","24","161","2.340","2021-06-06",NULL
"2068","24","162","2.219","2021-06-06",NULL
"2069","24","205","0.513","2021-06-06",NULL
"2070","24","256","1.620","2021-06-06",NULL
"2071","24","310","0.647","2021-06-06",NULL
"2072","24","363","1.685","2021-06-06",NULL
"2073","24","370","1.800","2021-06-06",NULL
"2074","24","391","1.821","2021-06-06",NULL
"2075","24","395","0.405","2021-06-06",NULL
"2076","24","30","0.324","2021-05-01","2021-06-05"
"2077","24","59","0.632","2021-05-01","2021-06-05"
"2078","24","66","0.370","2021-05-01","2021-06-05"
"2079","24","77","1.098","2021-05-01","2021-06-05"
"2080","24","96","2.693","2021-05-01","2021-06-05"
"2081","24","97","2.644","2021-05-01","2021-06-05"
"2082","24","110","1.708","2021-05-01","2021-06-05"
"2083","24","125","1.539","2021-05-01","2021-06-05"
"2084","24","129","0.461","2021-05-01","2021-06-05"
"2085","24","161","2.137","2021-05-01","2021-06-05"
"2086","24","162","2.026","2021-05-01","2021-06-05"
"2087","24","205","0.513","2021-05-01","2021-06-05"
"2088","24","256","1.620","2021-05-01","2021-06-05"
"2089","24","310","0.647","2021-05-01","2021-06-05"
"2090","24","363","1.685","2021-05-01","2021-06-05"
"2091","24","370","1.902","2021-05-01","2021-06-05"
"2092","24","391","1.914","2021-05-01","2021-06-05"
"2093","24","395","0.405","2021-05-01","2021-06-05"
"2094","24","30","0.330","2021-04-01","2021-04-30"
"2095","24","59","0.647","2021-04-01","2021-04-30"
"2096","24","66","0.374","2021-04-01","2021-04-30"
"2097","24","77","1.122","2021-04-01","2021-04-30"
"2098","24","96","2.640","2021-04-01","2021-04-30"
"2099","24","97","2.592","2021-04-01","2021-04-30"
"2100","24","110","1.708","2021-04-01","2021-04-30"
"2101","24","125","1.539","2021-04-01","2021-04-30"
"2102","24","129","0.461","2021-04-01","2021-04-30"
"2103","24","161","2.123","2021-04-01","2021-04-30"
"2104","24","162","2.014","2021-04-01","2021-04-30"
"2105","24","205","0.513","2021-04-01","2021-04-30"
"2106","24","256","1.620","2021-04-01","2021-04-30"
"2107","24","310","0.647","2021-04-01","2021-04-30"
"2108","24","363","1.685","2021-04-01","2021-04-30"
"2109","24","370","1.908","2021-04-01","2021-04-30"
"2110","24","391","1.910","2021-04-01","2021-04-30"
"2111","24","395","0.403","2021-04-01","2021-04-30"
"2112","25","241","2.428","2021-05-16",NULL
"2113","25","242","2.640","2021-05-16",NULL
"2114","25","244","2.537","2021-05-16",NULL
"2115","25","245","2.199","2021-05-16",NULL
"2116","25","250","3.014","2021-05-16",NULL
"2117","25","323","2.474","2021-05-16",NULL
"2118","25","324","2.426","2021-05-16",NULL
"2119","25","339","2.941","2021-05-16",NULL
"2120","25","370","1.914","2021-05-16",NULL
"2121","25","418","3.286","2021-05-16",NULL
"2122","25","241","2.423","2021-04-16","2021-05-15"
"2123","25","242","2.643","2021-04-16","2021-05-15"
"2124","25","244","2.562","2021-04-16","2021-05-15"
"2125","25","245","2.210","2021-04-16","2021-05-15"
"2126","25","250","2.984","2021-04-16","2021-05-15"
"2127","25","323","2.455","2021-04-16","2021-05-15"
"2128","25","324","2.406","2021-04-16","2021-05-15"
"2129","25","339","2.857","2021-04-16","2021-05-15"
"2130","25","370","1.908","2021-04-16","2021-05-15"
"2131","25","418","3.063","2021-04-16","2021-05-15"
"2132","25","241","2.424","2021-03-16","2021-04-15"
"2133","25","242","2.644","2021-03-16","2021-04-15"
"2134","25","244","2.545","2021-03-16","2021-04-15"
"2135","25","245","2.255","2021-03-16","2021-04-15"
"2136","25","250","2.932","2021-03-16","2021-04-15"
"2137","25","323","2.383","2021-03-16","2021-04-15"
"2138","25","324","2.348","2021-03-16","2021-04-15"
"2139","25","339","2.664","2021-03-16","2021-04-15"
"2140","25","370","2.034","2021-03-16","2021-04-15"
"2141","25","418","2.830","2021-03-16","2021-04-15"
"2142","25","241","2.542","2021-02-16","2021-03-15"
"2143","25","242","2.772","2021-02-16","2021-03-15"
"2144","25","244","2.660","2021-02-16","2021-03-15"
"2145","25","245","2.332","2021-02-16","2021-03-15"
"2146","25","250","2.937","2021-02-16","2021-03-15"
"2147","25","323","2.390","2021-02-16","2021-03-15"
"2148","25","324","2.358","2021-02-16","2021-03-15"
"2149","25","339","2.673","2021-02-16","2021-03-15"
"2150","25","370","1.817","2021-02-16","2021-03-15"
"2151","25","418","2.993","2021-02-16","2021-03-15"
"2152","25","241","2.543","2021-01-16","2021-02-15"
"2153","25","242","2.784","2021-01-16","2021-02-15"
"2154","25","244","2.661","2021-01-16","2021-02-15"
"2155","25","245","2.332","2021-01-16","2021-02-15"
"2156","25","250","2.913","2021-01-16","2021-02-15"
"2157","25","323","2.408","2021-01-16","2021-02-15"
"2158","25","324","2.369","2021-01-16","2021-02-15"
"2159","25","339","2.692","2021-01-16","2021-02-15"
"2160","25","370","1.877","2021-01-16","2021-02-15"
"2161","25","418","2.789","2021-01-16","2021-02-15"
"2162","25","241","2.530","2020-12-16","2021-01-15"
"2163","25","242","2.775","2020-12-16","2021-01-15"
"2164","25","244","2.661","2020-12-16","2021-01-15"
"2165","25","245","2.326","2020-12-16","2021-01-15"
"2166","25","250","2.970","2020-12-16","2021-01-15"
"2167","25","323","2.477","2020-12-16","2021-01-15"
"2168","25","324","2.436","2020-12-16","2021-01-15"
"2169","25","339","2.770","2020-12-16","2021-01-15"
"2170","25","370","2.055","2020-12-16","2021-01-15"
"2171","25","418","2.909","2020-12-16","2021-01-15"
"2172","26","14","2.040","2021-06-01",NULL
"2173","26","15","12.760","2021-06-01",NULL
"2174","26","16","6.240","2021-06-01",NULL
"2175","26","22","2.190","2021-06-01",NULL
"2176","26","23","12.710","2021-06-01",NULL
